game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
267009,Rome & Roll,"['Nick Shaw', 'Dávid Turczi']",['Andreas Resch'],2020,1,4,14,90,60,90,"['PSC Games', 'Banana Games', 'Giochix.it', 'Maldito Games', 'Schwerkraft-Verlag', 'Super Meeple']","['Ancient', 'City Building', 'Dice']","['Ancient: Rome', 'Crowdfunding: Kickstarter', 'Mechanism: Roll-and-Write']","['Closed Drafting', 'Dice Rolling', 'Line Drawing', 'Paper-and-Pencil', 'Variable Player Powers']",,,,,2020-09-26,2935,2022-02-26,4796,2020-09-26,,,,,,,,,,,,,,,,,1257,2021-11-13,1295,2021-03-13,,,,,,,,,https://boardgamegeek.com/boardgame/267009
93538,Battleship Galaxies,"['Colby Dauch', 'Dustin DePenning', 'Jerry Hawthorne', 'Craig Van Ness']","['JJ Ariosa', 'Rachel Lang']",2011,2,4,13,70,70,70,"['Hasbro', 'Wizards of the Coast']","['Miniatures', 'Science Fiction', 'Wargame']","['Components: Miniatures', 'Game: Battleship', 'Space: Saturn']","['Action Points', 'Area Movement', 'Critical Hits and Failures', 'Dice Rolling', 'Variable Player Powers']",,,,,2018-10-06,1963,2018-10-06,2970,2022-03-12,,,,,,,,,,,,,,,,,,,,,369,2018-10-06,548,2022-03-05,515,2018-10-13,663,2022-03-12,https://boardgamegeek.com/boardgame/93538
137397,Via Appia,['Michael Feldkötter'],"['Marko Fiedler', 'Claus Stephan']",2013,2,4,8,45,45,45,['Queen Games'],['Ancient'],"['Ancient: Rome', 'Series: Yellow Wave Box (Queen)']","['Push Your Luck', 'Slide/Push', 'Tile Placement']",,,,,2019-09-07,2307,2019-09-14,2971,2022-03-12,,,,,,,,,612,2019-09-14,843,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/137397
190639,Zany Penguins,"['Bruno Cathala', 'Matthieu Lanvin']",['Rémy Tornior'],2016,2,5,7,20,20,20,"['Asmodee Korea', 'Bombyx', 'GoKids 玩樂小子', 'Mancalamaro', 'Mandoo Games', 'Rebel Sp. z o.o.']","['Animals', 'Card Game']",['Animals: Penguins'],"['Area Majority / Influence', 'Hand Management', 'Memory', 'Open Drafting', 'Simultaneous Action Selection']",,,,,2019-09-07,2270,2019-09-07,2972,2022-03-12,,,,,,,,,598,2019-09-07,833,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/190639
179245,World Championship Russian Roulette,['Anthony Burch'],"['Adam P. McIver', 'Weberson Santiago']",2017,2,6,12,30,20,30,"['17wanzy (Yihu BG)', 'Black Monk', 'Tuesday Knight Games']","['Bluffing', 'Card Game', 'Humor']",[],"['Betting and Bluffing', 'Push Your Luck']",,,,,2019-09-07,2388,2019-09-07,2973,2022-03-12,,,,,,,,,,,,,114,2019-09-07,162,2022-03-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/179245
216381,Hand of Fate: Ordeals,['Barantas'],"[""Ian O'Toole"", 'Jesse Gillespie']",2018,1,4,14,120,30,120,['Rule & Make'],"['Adventure', 'Card Game', 'Fantasy', 'Video Game Theme']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Players: One versus Many']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Modular Board', 'Team-Based Game']",,,,,2019-09-07,2837,2020-10-24,3044,2020-01-25,,,,,,,,,,,,,,,,,,,,,472,2019-11-09,525,2022-03-05,,,,,https://boardgamegeek.com/boardgame/216381
165662,Haru Ichiban,['Bruno Cathala'],"['William Aubert', 'Stefano Collavini']",2014,2,2,8,20,20,20,"['Ace Studios', 'Blackrock Games', 'Evrikus', 'GDM Games', 'hobbity.eu', 'Id&aL Editions', 'Mancalamaro', 'Multiverso Jogos', ""Surfin' Meeple China"", 'Swan Panasia Co., Ltd.']","['Abstract Strategy', 'Animals', 'Puzzle']","['Animals: Frogs / Toads', 'Components: 5 x 5 Grids', 'Country: Japan', 'Players: Two Player Only Games', 'Theme: Flowers', 'Theme: Gardening']","['Grid Movement', 'Hand Management', 'Memory', 'Pattern Building', 'Simultaneous Action Selection']",102,2019-09-07,139,2022-02-26,2019-09-07,2328,2019-09-07,2975,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/165662
99875,Martian Dice,['Scott Almes'],['Josh Cappel'],2011,2,99,8,10,10,10,"['Tasty Minstrel Games', 'Broadway Toys LTD', 'Pegasus Spiele']","['Dice', 'Humor', 'Party Game', 'Science Fiction']","['Components: Dice with Icons', 'Containers: Tubes', 'Creatures: Aliens / Extraterrestrials', 'Digital Implementations: Board Game Arena', 'Series: TMG Originals', 'Space: Mars']","['Dice Rolling', 'Push Your Luck', 'Re-rolling and Locking', 'Set Collection']",,,,,2018-10-06,1898,2018-10-06,2976,2022-03-12,,,,,,,,,559,2018-10-06,946,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/99875
5942,Mystery Rummy: Al Capone and the Chicago Underworld,"['Mike Fitzgerald', 'Nick Sauer']","['Christine Conrad', 'Caroly Van Duyn']",2003,2,4,8,40,20,40,"['Eagle-Gryphon Games', 'Pegasus Spiele', 'U.S. Games Systems, Inc.']","['Card Game', 'Mafia']","['Admin: Better Description Needed!', 'Card Games: Draw and Discard', 'Cities: Chicago (Illinois, USA)', 'Country: USA', 'Historical Figures: Al Capone', 'History: Interwar period', 'Series: Mystery Rummy', 'Traditional Card Games: Rummy']",['Set Collection'],,,,,2018-10-06,1980,2018-10-06,2977,2022-03-12,,,,,,,,,486,2018-10-06,815,2022-02-26,,,,,887,2018-10-06,1273,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/5942
78954,Mousquetaires du Roy,"['François Combe', 'Gilles Lehmann']","['Arnaud Demaegd', 'Neriac']",2010,1,5,12,75,75,75,"['Asmodee', 'Rio Grande Games', 'Ystari Games']","['Adventure', 'Novel-based', 'Renaissance']","['Authors: Alexandre Dumas', 'Cities: La Rochelle (France)', 'Constructions: Louvre (France)', 'Mechanism: Hidden Movement', 'Players: Games with Solitaire Rules', 'Players: One versus Many', 'Series: Ystari originals']","['Cooperative Game', 'Dice Rolling', 'Hidden Movement', 'Team-Based Game']",,,,,2018-10-06,1931,2018-11-03,2978,2022-03-12,,,,,,,,,,,,,,,,,,,,,349,2018-10-06,530,2022-03-12,,,,,https://boardgamegeek.com/boardgame/78954
943,Ligretto,['Michael Michaels'],['Michael Michaels'],1988,2,4,8,10,10,10,"['999 Games', 'ASS Altenburger Spielkarten', 'Desyllas Games', 'Kaissa Chess & Games', 'Playroom Entertainment', 'Rosengarten', 'Schmidt Spiele', 'Tactic']","['Card Game', 'Real-time']",['Series: Ligretto (Schmidt Spiele)'],['Pattern Building'],,,,,2019-09-07,2556,2019-09-07,2995,2022-01-01,,,,,,,,,801,2019-09-07,991,2022-02-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/943
12346,Spooky Stairs,['Michelle Schanen'],"['Johann Rüttinger', 'Rolf Vogt']",2003,2,4,4,15,10,15,"['Bergsala Enigma (Enigma)', 'Brädspel.se', 'Competo / Marektoy', 'Devir', 'Drei Magier Spiele', 'G3', 'Gém Klub Kft.', 'Gigamic', 'Kaissa Chess & Games', 'Kod Kod', 'Korea Boardgames Co., Ltd.', 'Lion Rampant Imports', 'Mega Brands', 'Nordic Games GmbH', 'Schmidt Spiele', 'Spilbræt.dk']","[""Children's Game"", 'Fantasy', 'Memory']","['Components: Magnets', 'Creatures: Ghosts', 'Series: Drei Magier ghost games']","['Memory', 'Roll / Spin and Move']",,,,,2019-09-07,2386,2019-09-07,2980,2022-03-12,51,2019-09-07,66,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/12346
291847,Mantis Falls,['Adrian Kerrihard'],"['Juli Bierwirth', 'Adrian Kerrihard']",2021,2,3,14,90,60,90,"['Distant Rabbit Games', 'Bumble3ee Interactive', 'Fever Games', 'Schwerkraft-Verlag']","['Bluffing', 'Deduction', 'Mafia']",['Crowdfunding: Kickstarter'],"['Action Queue', 'Closed Drafting', 'Cooperative Game', 'Events', 'Hand Management', 'Hidden Roles', 'Line of Sight', 'Modular Board', 'Traitor Game', 'Variable Set-up']",,,,,2021-12-15,2981,2022-03-12,4695,2021-12-15,,,,,,,,,,,,,,,,,,,,,528,2022-03-12,708,2021-12-15,,,,,https://boardgamegeek.com/boardgame/291847
172540,Dragoon,"['Jake Given', 'Zach Given']",['Nick Nazzaro'],2016,2,4,13,60,30,60,['Lay Waste Games'],"['Dice', 'Fantasy', 'Fighting', 'Medieval']","['Components: Map (Continental / National scale)', 'Creatures: Dragons', 'Crowdfunding: Kickstarter']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Tile Placement']",,,,,2019-09-07,2565,2020-02-01,2982,2022-03-12,,,,,,,,,782,2020-04-18,901,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/172540
6613,"Downtown: Air War Over Hanoi, 1965-1972",['Lee Brimmicombe-Wood'],"['Rodger B. MacGowan', 'Philip A. Markgraf']",2004,2,2,14,240,240,240,['GMT Games'],"['Aviation / Flight', 'Modern Warfare', 'Vietnam War', 'Wargame']","['Cities: Hanoi (Vietnam)', 'Country: Vietnam', 'Players: Two Player Only Games']","['Chit-Pull System', 'Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Paper-and-Pencil', 'Scenario / Mission / Campaign Game', 'Simulation']",,,,,2018-10-06,1939,2018-10-06,2983,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,120,2018-11-17,162,2022-03-05,https://boardgamegeek.com/boardgame/6613
161547,Timeline: Americana,['Frédéric Henry'],"['Xavier Collette', 'Nicolas Fructus']",2014,2,8,8,15,15,15,['Asmodee'],"['Card Game', 'Educational', 'Party Game', 'Trivia']",['Game: Timeline'],[],,,,,2019-09-07,2421,2019-09-07,2985,2022-03-05,,,,,,,,,646,2019-09-14,836,2022-03-05,120,2019-09-21,152,2022-03-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/161547
140125,Fallen,"['Tom W. Green, III', 'Stephen C. Smith']","['Edward Boberg', 'Jeff Brown (II)', 'Simon Buckroyd', 'Joshua Calloway', 'CubeArt', 'Giorgio De Michele', 'Tugsbayar Jamts', 'Michael Mowat', 'Zagladko Sergei Petrovich']",2014,2,2,14,90,90,90,['Watchtower Games'],"['Card Game', 'Dice', 'Exploration', 'Fantasy']","['Crowdfunding: Kickstarter', 'Misc: LongPack Games', 'Players: Two Player Only Games']","['Dice Rolling', 'Hand Management', 'Storytelling']",,,,,2018-10-06,1870,2018-10-06,2985,2022-03-12,,,,,,,,,,,,,,,,,,,,,301,2018-10-06,494,2022-03-05,,,,,https://boardgamegeek.com/boardgame/140125
29773,Cheeky Monkey,['Reiner Knizia'],"['Bob Haime', 'Valerie Hochberg', 'Rob Walker']",2007,2,6,7,15,15,15,"['Arclight', 'AURUM, Inc.', 'Eagle-Gryphon Games', 'Face2Face Games', 'Jumping Turtle Games', 'Piatnik']","['Animals', ""Children's Game""]","['Animals: Apes / Monkeys', 'Containers: Unique Shape', 'Series: Bookshelf (Gryphon Games)']","['Push Your Luck', 'Set Collection']",,,,,2019-09-07,2395,2019-09-07,2988,2022-03-05,,,,,,,,,644,2019-09-07,847,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/29773
237145,Daimyo: Rebirth of the Empire,['Jérémy Ducret'],['Dimitri Chappuis'],2021,1,4,14,90,60,90,"['La Boîte de Jeu', 'CafeMoka Studio', 'Games Unplugged LLC', 'Grimspire', 'Hachette Board Games UK', 'Maldito Games']",[],"['Components: Control Boards', 'Country: Japan', 'Crowdfunding: Kickstarter']","['Area Majority / Influence', 'Dice Rolling', 'Hand Management']",,,,,2021-04-17,2976,2022-02-26,4748,2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/237145
287941,Formosa Tea,['Chu-Lan Kao'],"['Sammixyz', 'Huang Yu Wen']",2019,2,4,12,90,40,90,"['Soso Studio', 'BoardM Factory', 'Strohmann Games', 'Tasty Minstrel Games']","['Farming', 'Industry / Manufacturing']","['Country: Taiwan', 'Food & Drink: Tea']","['Contracts', 'Events', 'Tech Trees / Tech Tracks', 'Variable Player Powers', 'Worker Placement']",,,,,2020-10-10,2980,2022-03-05,4942,2020-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/287941
253719,Getaway Driver,['Jeff Beck (II)'],['Ryan Goldsberry'],2019,2,2,12,45,30,45,"['Uproarious Games', '999 Games', 'Midgard Board Games']","['City Building', 'Transportation']","['Crowdfunding: Kickstarter', 'Crowdfunding: zagramw.to', 'Players: Two Player Only Games']","['Hand Management', 'Modular Board', 'Tile Placement', 'Variable Player Powers']",,,,,2019-09-07,2582,2020-07-25,2992,2022-03-05,,,,,,,,,,,,,,,,,1151,2020-08-22,1327,2022-03-12,460,2020-08-22,545,2022-03-05,,,,,https://boardgamegeek.com/boardgame/253719
236248,Small Islands,['Alexis Allard'],['Aurélie Guarino'],2018,1,4,8,30,30,30,"['MushrooM Games (II)', 'Kobold Spieleverlag', 'Lucky Duck Games', 'Playagame Edizioni', 'The Wood Games']","['Exploration', 'Nautical', 'Territory Building']","['Crowdfunding: Spieleschmiede', 'Crowdfunding: Zeczec', 'Digital Implementations: Board Game Arena', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules', 'Series: Alexis Solo Mode']","['Push Your Luck', 'Solo / Solitaire Game', 'Tile Placement']",,,,,2019-09-07,2850,2020-12-05,4065,2019-09-07,,,,,,,,,774,2020-12-05,971,2019-10-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/236248
180602,Game of Trains,"['Alexey Konnov', 'Alexey Paltsev', 'Anatoliy Shklyarov', 'Trehgrannik']",['Reinis Pētersons'],2015,2,4,8,20,20,20,"['ABACUSSPIELE', 'Brain Games', 'Broadway Toys LTD', 'dV Giochi', 'Rebel Sp. z o.o.', 'Reflexshop', 'SD Games']","['Card Game', 'Puzzle', 'Trains']",[],"['Open Drafting', 'Pattern Building']",,,,,2019-09-07,2536,2019-09-07,2994,2022-03-05,,,,,,,,,719,2019-10-12,883,2022-02-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/180602
244330,Scarabya,"['Bruno Cathala', 'Ludovic Maublanc']",['Sylvain Aublin'],2018,1,4,8,20,15,20,"['Blue Orange (EU)', 'Blue Orange Games', '2 Pionki', 'Arclight', 'Korea Boardgames Co., Ltd.', 'One Moment Games', 'Portal Games']",['Puzzle'],"['Components: Polyominoes', 'Players: Games with Solitaire Rules']","['Enclosure', 'Solo / Solitaire Game', 'Tile Placement']",,,,,2019-09-07,2770,2020-09-26,2993,2022-03-05,,,,,,,,,782,2021-05-22,854,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/244330
201006,Bumúntú,['Tim Blank'],['Michael Parla'],2019,2,5,8,40,20,40,"['WizKids (I)', 'Broadway Toys LTD', 'Ghenos Games', 'Pegasus Spiele']","['Abstract Strategy', 'Animals', 'Educational']","['Continents: Africa', 'Country: Democratic Republic of the Congo']",['Action Queue'],,,,,2019-09-14,2981,2022-02-26,4875,2019-09-14,,,,,,,,,811,2022-02-05,820,2022-01-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/201006
155173,Subdivision,['Lucas Hedgren'],"['Klemens Franz', 'Ollin Timm']",2014,1,4,13,45,45,45,['Bézier Games'],['City Building'],[],"['Closed Drafting', 'Dice Rolling', 'Network and Route Building', 'Tile Placement']",,,,,2019-09-07,2340,2019-09-07,3007,2022-03-05,,,,,,,,,642,2019-09-14,867,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/155173
286160,Godspeed,"['Clayton Hargrave', 'Adam Hill']",['Jesse Riggle'],2020,2,5,10,90,45,90,"['Devir', 'Pandasaurus Games']",['Science Fiction'],"['Admin: Better Description Needed!', 'Continents: Europe', 'Country: India', 'Country: Japan', 'Country: Soviet Union', 'Country: USA']","['Auction/Bidding', 'Worker Placement']",,,,,2020-06-20,2935,2021-10-23,4922,2020-06-20,,,,,,,,,,,,,,,,,1246,2021-10-23,1320,2021-01-02,,,,,,,,,https://boardgamegeek.com/boardgame/286160
214,Café International,['Rudi Hoffmann'],"['Oliver Freudenreich', 'J. W. Thompson']",1989,2,4,10,60,45,60,"['AMIGO', 'Kaissa Chess & Games', 'Leo Toys', 'Mattel, Inc.', 'Relaxx', 'Rio Grande Games', 'Swan Panasia Co., Ltd.']",['Abstract Strategy'],['Game: Café International'],"['Hand Management', 'Pattern Building', 'Tile Placement']",,,,,2019-09-07,2349,2019-09-07,2996,2022-03-12,,,,,,,,,697,2019-09-07,909,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/214
228602,Valor & Villainy: Minions of Mordak,['James Van Niekerk'],['James Van Niekerk'],2020,2,6,12,150,90,150,"['Skybound Games', 'Skybound Tabletop']","['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']","['Components: Game Trayz Inside', 'Crowdfunding: Kickstarter', 'Players: One versus Many']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Role Playing', 'Team-Based Game', 'Variable Phase Order', 'Variable Player Powers']",,,,,2021-01-16,2997,2022-03-12,4905,2021-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/228602
192547,Go Cuckoo!,"['Josep M. Allué', 'Víktor Bautista i Roca']",['Gabriela Silveira'],2016,2,5,4,15,10,15,['HABA'],"['Action / Dexterity', ""Children's Game"", 'Party Game']",['Components: 3-Dimensional (3D)'],['Stacking and Balancing'],,,,,2019-09-07,2411,2019-09-07,2998,2022-03-12,,,,,,,,,631,2019-09-07,844,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/192547
258451,Deckscape: The Mystery of Eldorado,"['Martino Chiacchiera', 'Silvano Sorrentino']",['Alberto Bontempi'],2018,1,6,12,90,30,90,"['dV Giochi', '999 Games', 'ABACUSSPIELE', 'Albi', 'FoxGames', 'Gém Klub Kft.', 'Lifestyle Boardgames Ltd', 'Ludicus', 'Mercurio', 'Super Meeple', 'Top Toys', 'TWOPLUS Games', 'Zhiyanjia']","['Adventure', 'Card Game', 'Puzzle', 'Real-time']","['Category: Escape Room Games', 'Players: Games with Solitaire Rules', 'Region: Amazon Rainforest', 'Series: Deckscape (dV Giochi)']","['Cooperative Game', 'Memory']",,,,,2019-09-07,2913,2021-09-04,3641,2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/258451
105624,Poseidon's Kingdom,"['Fraser Lamont', 'Gordon Lamont']","['Judith Lamont', 'Dann May']",2011,2,4,10,60,60,60,"['Fragor Games', 'Game Salute']","['Animals', 'Dice', 'Memory', 'Mythology']","['Animals: Fish / Fishes', 'Animals: Octopuses', 'Animals: Sharks', 'Crowdfunding: Kickstarter']","['Area Movement', 'Dice Rolling', 'Memory', 'Tile Placement']",,,,,2018-10-06,1982,2018-10-13,3000,2022-03-05,,,,,,,,,488,2018-10-06,819,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/105624
247314,Concept Kids: Animals,"['Gaëtan Beaujannot', 'Alain Rivollet']",['Éric Azagury'],2018,2,12,4,20,20,20,"['Repos Production', 'Asmodee', 'Asmodee China', 'Gém Klub Kft.', 'Rebel Sp. z o.o.']","['Animals', ""Children's Game"", 'Deduction']","['Admin: Better Description Needed!', 'Organizations: Forgenext', 'Versions & Editions: Junior Versions of Grown-Up Games']","['Communication Limits', 'Cooperative Game']",,,,,2019-09-07,2986,2022-01-29,4655,2019-09-07,12,2022-03-05,39,2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/247314
115293,Fortress America,['Michael Gray'],[],2012,2,4,14,150,150,150,['Fantasy Flight Games'],"['Science Fiction', 'Wargame']",['Country: USA'],"['Area Movement', 'Dice Rolling']",,,,,2018-10-06,872,2018-10-27,3002,2022-03-12,,,,,,,,,,,,,,,,,,,,,311,2018-10-06,427,2022-03-12,377,2018-10-13,457,2022-02-12,https://boardgamegeek.com/boardgame/115293
3837,Rat-a-Tat Cat,"['Monty Stambler', 'Ann Stambler']","['Björn Pertoft', 'Roni Shepherd', 'Markus Wagner']",1995,2,6,6,10,10,10,"['Gamewright', '999 Games', 'Albi', 'AMIGO', 'Art Games', 'Copag Cards', 'Educa Korea', 'förlAgo AB', 'FoxMind Israel', 'Gigamic', 'KADABRA', 'Kaissa Chess & Games', 'Lifestyle Boardgames Ltd', 'Top Toys']","['Animals', 'Card Game', ""Children's Game"", 'Memory']","['Animals: Beavers', 'Animals: Cats', 'Animals: Rats', 'Card Games: Draw and Discard', 'Misc: Lowest Score Wins', 'Misc: Mensa Select', 'Theme: Anthropomorphic Animals', 'Traditional Card Games: Golf']","['Memory', 'Open Drafting', 'Take That']",,,,,2019-09-07,2554,2019-09-07,3004,2022-03-05,104,2020-03-14,124,2021-11-06,,,,,778,2019-09-07,942,2022-02-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/3837
4616,Arimaa,"['Aamir Syed', 'Omar Syed']",['Karim Chakroun'],2002,2,2,10,60,60,60,"['(Self-Published)', 'Z-Man Games']","['Abstract Strategy', 'Animals', 'Fighting']","['Category: Combinatorial', 'Players: Two Player Only Games', 'Traditional Games: Chess']","['Action Points', 'Grid Movement', 'Slide/Push', 'Square Grid', 'Zone of Control']",51,2018-10-06,103,2022-03-12,2018-10-06,1992,2018-10-13,3004,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/4616
65673,Masques,"['Charles Chevallier', 'Catherine Dumas', 'Pascal Pelemans']","['Miguel Coimbra', 'Édouard Guiton', 'Goulven Quentel']",2010,2,4,13,45,45,45,"['Arclight', 'Cool Mini Or Not', 'Edge Entertainment', 'Fantasy Flight Games', 'Game Harbor', 'Giochi Uniti', 'Hazgaard Editions', 'KADABRA', 'Kaissa Chess & Games', 'Menart']","['Card Game', 'Political', 'Renaissance']","['Cities: Venice (Veneto, Italy)', 'Country: Italy']","['Area Majority / Influence', 'Hand Management', 'Memory', 'Open Drafting']",,,,,2019-09-07,2285,2019-09-07,3005,2022-03-05,,,,,,,,,646,2019-09-28,886,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/65673
10788,Hellenes: Campaigns of the Peloponnesian War,['Craig Besinque'],"['Donal Hegarty', 'Rodger B. MacGowan', 'Mark Simonitch']",2009,2,2,12,240,240,240,['GMT Games'],"['Ancient', 'Wargame']","['Ancient: Sparta', 'Cities: Athens (Greece)', 'Components: Block Wargames', 'Components: Map (Continental / National scale)', 'Country: Greece', 'History: Peloponnesian War', 'Players: Two Player Only Games', 'Region: Aegean Sea']","['Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Secret Unit Deployment']",,,,,2018-10-06,1960,2018-10-20,3006,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,170,2018-11-03,238,2022-02-12,https://boardgamegeek.com/boardgame/10788
171129,Spinderella,['Roberto Fraga'],['Doris Matthäus'],2015,2,4,6,20,20,20,"['Devir', 'Gigamic', 'Swan Panasia Co., Ltd.', 'Zoch Verlag']","['Action / Dexterity', 'Animals', ""Children's Game""]","['Animals: Ants', 'Animals: Spiders', 'Components: 3-Dimensional (3D)', 'Components: Game Box Used In Play']","['Race', 'Roll / Spin and Move', 'Three Dimensional Movement']",,,,,2019-09-07,2576,2020-02-01,3016,2022-03-05,42,2020-02-15,54,2021-10-23,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/171129
163640,Eminent Domain: Microcosm,['Seth Jaffee'],['Ariel Seoane'],2014,2,2,13,15,15,15,"['Tasty Minstrel Games', '(Web published)', 'Edge Entertainment']","['Card Game', 'Civilization', 'Print & Play', 'Science Fiction', 'Space Exploration']","['Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Game: Eminent Domain', 'Mechanism: Tableau Building', 'Organizations: Gamesmiths', 'Players: Two Player Only Games', 'Series: TMG Microgames', 'Series: TMG Originals']","['Action Retrieval', 'Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",,,,,2018-10-06,1945,2018-10-06,3008,2022-03-12,,,,,,,,,,,,,,,,,931,2018-10-13,1345,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/163640
3234,Dschunke,['Michael Schacht'],"['Jörg Asselborn', 'Christof Tisch']",2002,3,4,10,60,45,60,['Queen Games'],['Economic'],"['Admin: Better Description Needed!', 'Occupation: Merchant']",['Auction/Bidding'],,,,,2018-10-06,1937,2018-10-06,3009,2022-03-12,,,,,,,,,494,2018-10-06,849,2022-03-05,,,,,898,2018-10-06,1286,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/3234
85769,Panzer: The Game of Small Unit Actions and Combined Arms Operations on the Eastern Front 1943-45,['James M. Day'],"['Pascal da Silva', 'James M. Day', 'Charles Kibler', 'Rodger B. MacGowan', 'Mark Simonitch']",2012,2,4,0,300,120,300,['GMT Games'],"['Wargame', 'World War II']",['Series: Panzer game system (Yaquinto/GMT)'],"['Hexagon Grid', 'Line of Sight']",,,,,2020-04-18,2639,2020-05-16,3031,2022-01-29,,,,,,,,,,,,,,,,,,,,,,,,,164,2020-05-09,199,2021-11-27,https://boardgamegeek.com/boardgame/85769
252688,Enchanters: Overlords,['Rafał Cywicki'],"['Mariusz Gandzel', 'Mateusz Michalski', 'Tomasz Mroziński', 'Bartek Repetowski']",2018,2,4,14,60,30,60,['GIndie'],"['Adventure', 'Fantasy', 'Fighting', 'Humor']",['Crowdfunding: Kickstarter'],"['Open Drafting', 'Set Collection', 'Take That']",,,,,2019-09-07,2822,2021-05-01,3340,2019-11-09,,,,,63,2020-07-18,72,2020-02-08,,,,,,,,,1246,2020-02-08,1246,2020-02-08,,,,,,,,,https://boardgamegeek.com/boardgame/252688
